repository	path	sha256	pinned_refs	sources	classification	declared_keys	licence	ref_screen	fern	disposition	evidence	screen_evidence
mongodb/openapi	openapi/v2/openapi-2024-11-13.json	accf1941a01e8ac66826c5c218ccf60fb78a2abc61113f1de96b70fdd9964063	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:466	not-applicable-no-declaration
mongodb/openapi	openapi/v2/openapi-2024-11-13.yaml	e0a30b8ddae7be79e99005377792b1311bea7608cf588fafa96cca91a1bd7a02	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:467	not-applicable-no-declaration
mongodb/openapi	openapi/v2/openapi-2025-02-19.json	fb3239cdfa5c50957f2430dfa7a56bf91ae8f75f2f277673a3f8603d2a12c4e5	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:468	not-applicable-no-declaration
mongodb/openapi	openapi/v2/openapi-2025-02-19.yaml	42390a1a36799c10c86e74a031ef746e53c11a72daf2150e91f984ba76e92df3	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:469	not-applicable-no-declaration
mongodb/openapi	openapi/v2/openapi-2025-03-12.json	1b8a13b8575628fc1cd58e7b72cfd5c18d34d07f0489c2a9469b4bd9faa7ceb4	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:470	not-applicable-no-declaration
mongodb/openapi	openapi/v2/openapi-2025-03-12.yaml	28fdedfc57a13d9046469e0b77799e6a31de2f81186f19733fb78e0b12638a35	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-publisher-trees/documents.jsonl:471	not-applicable-no-declaration
mongodb/openapi	openapi/v2/openapi-preview.json	50774f94e26f00aa35bcd6d2c8397e77710923ea48544482d7b123a0219d48e0	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:472	not-applicable-no-declaration
mongodb/openapi	openapi/v2/openapi-preview.yaml	b8b21843801fd826e6ef1c80911339e3d10c77ee2ce4bc9157260f2581723556	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:473	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-adaptive-settings.json	abf3ef6131a57a9cef27faceba16f9dab0a9d5b3ef4d254642984ff4a397080c	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:474	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-adaptive-settings.yaml	cbd405d033549b997d65eaf0cdff95663a50364fb065ca7f4434e8176d219660	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:475	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-aws-transit-gateway.json	164f01c7c1b526c61141eed9b41454edd957d096be68b95b186af52331979db3	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:476	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-aws-transit-gateway.yaml	ef3ac53312518a832798e9a809a963ac147f0112397a005c072ee522a10bf39a	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:477	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-collection-restore-jobs.json	fbf66ed15e9ed8b2bf8e95e6bce483bf4cf02946e746222e6d1903915796c5c5	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:478	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-collection-restore-jobs.yaml	8563a37058989e4cc12e2320616395830e1c3b739c95bd64073c714670c9cb2f	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:479	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-invoicereporting.json	079837a99f3a83c72a9db16754568616cacdcf791fc5e128c503676bc9cd8e7b	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:480	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-invoicereporting.yaml	ab14d66545d1d7913982c0322e3f826fbcf268b27e5c8eac74ad8b02ced7d037	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:481	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-lifecycle-management.json	d1c36d908996fe21985ec41785e8680c7aa6b43e16b4e34134e54ff2734a5b8d	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:482	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-lifecycle-management.yaml	66823222c1a38ebf96e4107d4d2e5b753746e8c7a7b9dd9e6682ceb5cfcc2d3e	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:483	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-metric-integrations.json	d81d8fd4be7f74a3d85af02903dd788902fd80257fbda5866cc55aabb37a95c1	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:484	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-metric-integrations.yaml	2d72973bf9aed72a293114a15d66114c0431dcb99c783ccee43b2356986912a6	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:485	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-organization-maintenance.json	54f33d223a35b2736bf411cab4c1dd7ce5490b8009c120853f12d71259332832	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:486	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-organization-maintenance.yaml	f0c2a0fdd063b3cd9e729331d6800804fee14178ad1a9c22ba65ce6843046af6	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:487	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-overload-protection-simulation.json	a9dcd56c703173f4eede850cabdbe0b6cbc3bc8d2a5db557b7b88b7991868a28	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:488	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-overload-protection-simulation.yaml	0240c20724c1194e0abd07611323b94e9bd9fad3d5c4c0ede2652ffa2c3b532a	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:489	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-query-insights-gen-ai-features.json	6290130160478deca886de416723d0cc4da988b5c960477ae47d865d852799ba	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:490	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-query-insights-gen-ai-features.yaml	9829e653d16c4b68c38db6239842b7c659f7ec90a25ade4e25f268b76cfd0b4f	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:491	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-rate-limit.json	16d4b673e10b331f20bd4d49ac9e2853021c8531629f9c70a75445c177e5b08d	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:492	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-rate-limit.yaml	b42b7fab5a51c7d58105630726c0ee332043a9b1f5c8f466dc99f35f96ffc511	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:493	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-regional-failover.json	529e61f1d360b6a98dec85ac817a4e269023f771808dff1376df8fe8714fedc6	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:494	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-regional-failover.yaml	decf0a1a1436aae3a14ae476b0dfebcf1d3d7a7eb29df4592761c4741003aa7d	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:495	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-sandbox-resource.json	7c695b9f4c5ba7f75a28051aafa45bdbed13079c84260d8884f526b80082142b	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:496	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-sandbox-resource.yaml	f9c8a8159d67e3e7236531e8dc19c2e3ddcbc50cddfd0c90f31a1bd776165bfb	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:497	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-snapshot-namespaces.json	5677777b56e387cca7bfd22c73a47d481402e005e1f95293f3ae8e896a6086e4	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:498	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-snapshot-namespaces.yaml	6dceba82b5270e90cdd9049a4c4f0403aaf345417e146836441b780da78d2f19	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-publisher-trees/documents.jsonl:499	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-sql-interface.json	c723437dd71391ad5afe75ef998a7276bc7f3286cc9b0a52361c6e9b98f9a76c	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:500	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-sql-interface.yaml	3f5f1e1e1622a145a38f172707c515a78c73a41485b7ac6695c548251d1007cd	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:501	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-standby-links.json	0f0a8d335bc28b5f546124f65a55d41b05b40e7977b38f4f763b07a21177502a	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:502	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-standby-links.yaml	ea1d42a2ba7ce3e5358fb3df3e1737328934803d343ac9e1c0e5eb34ac1b65af	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:503	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-stream-connection.json	8d2752a5d2ca005024e9e2310adb34196238bc72800c2599adc5620417d24a7f	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:504	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/openapi-private-preview-stream-connection.yaml	fa3c8c05efc6cdc8fe5855c819c8a76b528e4c3593432c37c7fc66b406526c78	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:505	not-applicable-no-declaration
mongodb/openapi	openapi/v2/private/versions.json	f86946c5816297c6ab5e060e216d6f7acaaf5c50164b9db986bc9d21be96a7ca	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	excluded-non-openapi-3	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	excluded-non-openapi-3	witness-search-github-publisher-trees/documents.jsonl:506	not-applicable-no-declaration
